doc_id,dname,gender,qualification,job_specification,hosp_name
2621,Aaron Wright,M,MS,Surgeon,St Thomas Hospital London
2622,James Sharp,M,BPT,Opthalmologist,Al-Hilal Hospital
2623,Jennifer Maxwell,F,MD,Opthalmologist,American Mission Hospital
2624,Danielle Bruce,M,Board Certified,Psychiatrist,Al-Hilal Hospital
2625,Jessica Rivers,M,BPT,Psychiatrist,Al-Hilal Hospital
2626,Diana Perkins,M,D.M.,Anesthologist,American Mission Hospital
2627,Lauren Charles,F,MD,Pediatrician,Salamaniya Hospital
2628,Sarah Bridges,M,MBBS,Dermatologist,Salamaniya Hospital
2629,Patrick Dalton,M,MS,Nephrologist,Salamaniya Hospital
2630,Karen Butler,M,Residency,Nephrologist,Emirates Hospital
2631,Brittany Yang,F,MD,Nephrologist,American Mission Hospital
2632,Joyce Wood,M,MBBS,Physiotherapist,Salamaniya Hospital
2633,Emma Richardson,M,MD,Dermatologist,Bahrain Defence Force Hospital
2634,Lisa Young,M,MBBS,Radiologist,Mayo Clinic
2635,Ashley Kirby,M,D.M.,Surgeon,Bahrain Defence Force Hospital
2636,Jeff Valdez,M,D.M.,Anesthologist,Bahrain Defence Force Hospital
2637,Ryan Russo,M,MS,Opthalmologist,St Thomas Hospital London
2638,Candice Miller,M,D.M.,Nephrologist,King Hamad University Hospital
2639,William Myers,M,BPT,Psychiatrist,Mayo Clinic
2640,Elizabeth Peterson,F,Board Certified,Radiologist,Bahrain Defence Force Hospital
2641,Stacy Burton,F,Residency,Nephrologist,Dar Al Shifa Hospital
2642,Thomas Vazquez,M,D.M.,Psychiatrist,St Thomas Hospital London
2643,Nicole Phillips,F,Board Certified,Psychiatrist,Emirates Hospital
2644,Christopher Townsend,F,Residency,Anesthologist,Dar Al Shifa Hospital
2645,Jeffrey Caldwell,M,Board Certified,Dermatologist,Salamaniya Hospital
2646,Don Smith,M,BPT,Surgeon,Salamaniya Hospital
2647,James Rogers,M,Board Certified,Anatomy,King Faisal Specialist Hospital & Research Centre
2648,Cindy Molina,M,Board Certified,Nephrologist,Emirates Hospital
2649,David Bright DDS,M,MS,Anesthologist,St Thomas Hospital London
2650,Melissa Juarez,M,MD,Physiotherapist,Salamaniya Hospital
2651,Joshua Adams,M,BPT,Radiologist,King Hamad University Hospital
2652,Sue Lee,M,BPT,Anesthologist,Salamaniya Hospital
2653,Kelsey Bush,M,D.M.,Radiologist,Bahrain Defence Force Hospital
2654,Stephen Hernandez,M,BPT,Physiotherapist,Al-Hilal Hospital
2655,Aaron Moore,F,MD,Opthalmologist,American Mission Hospital
2656,Christine Clark,M,BPT,Anesthologist,Emirates Hospital
2657,Amy Atkinson,M,MD,Psychiatrist,Salamaniya Hospital
2658,Charles Khan,M,D.M.,Psychiatrist,Al-Hilal Hospital
2659,James Young,M,MD,Pediatrician,Mayo Clinic
2660,Joe Jones,M,MS,Nephrologist,Dar Al Shifa Hospital
2661,Robert Moore,M,Board Certified,Pediatrician,Bahrain Defence Force Hospital
2662,Frank Gomez,M,Board Certified,Anatomy,King Hamad University Hospital
2663,Brett Baker,M,MS,Psychiatrist,Bahrain Defence Force Hospital
2664,John Cisneros,M,MD,Pediatrician,King Hamad University Hospital
2665,Austin Perez,M,MD,Surgeon,King Hamad University Hospital
2666,Mr. Christopher Mack Jr.,M,MD,Psychiatrist,American Mission Hospital
2667,Tracy Curtis,M,BPT,Pediatrician,King Faisal Specialist Hospital & Research Centre
2668,Johnathan Mora,M,MD,Anesthologist,Bahrain Defence Force Hospital
2669,Desiree Johnson,M,D.M.,Pediatrician,Salamaniya Hospital
2670,Melissa Stout,M,MS,Psychiatrist,American Mission Hospital
2671,Paul Rodriguez,M,MBBS,Anesthologist,Dar Al Shifa Hospital
2672,Ryan Brown,M,MD,Radiologist,Salamaniya Hospital
2673,Ryan Summers,F,Board Certified,Anatomy,King Hamad University Hospital
2674,Rebecca Green,F,Residency,Nephrologist,American Mission Hospital
2675,Joseph Garcia,F,MS,Opthalmologist,Al-Hilal Hospital
2676,Erika Best,M,BPT,Psychiatrist,St Thomas Hospital London
2677,Katie Griffin,M,Residency,Radiologist,Emirates Hospital
2678,Michael Contreras,M,MBBS,Anesthologist,Mayo Clinic
2679,Dana Mcgee,M,Board Certified,Dermatologist,Bahrain Defence Force Hospital
2680,Angela Jensen,M,MS,Nephrologist,Salamaniya Hospital
2681,Adrian Vargas,F,MD,Opthalmologist,Bahrain Defence Force Hospital
2682,Arthur Riley,F,Board Certified,Anatomy,Salamaniya Hospital
2683,Alexandria Lawrence,M,MBBS,Nephrologist,Bahrain Defence Force Hospital
2684,Kelly Sanchez,F,MS,Pediatrician,King Hamad University Hospital
2685,Kaitlyn Alexander,M,Board Certified,Nephrologist,American Mission Hospital
2686,Leslie Anderson,F,MS,Nephrologist,Dar Al Shifa Hospital
2687,Briana Lucero,M,MBBS,Opthalmologist,Bahrain Defence Force Hospital
2688,Ryan Aguilar,F,D.M.,Dermatologist,Al-Hilal Hospital
2689,Darren Johnson,M,D.M.,Pediatrician,St Thomas Hospital London
2690,Matthew Anderson,F,Residency,Radiologist,Dar Al Shifa Hospital
2691,Tammy Marquez,M,D.M.,Radiologist,St Thomas Hospital London
2692,Megan Brown,M,BPT,Surgeon,Emirates Hospital
2693,Kevin Gillespie II,F,Residency,Surgeon,Bahrain Defence Force Hospital
2694,Dawn Hunter,F,D.M.,Anesthologist,Mayo Clinic
2695,Lisa Hoffman,F,MS,Opthalmologist,Salamaniya Hospital
2696,Jerry Dean,M,MD,Anesthologist,Al-Hilal Hospital
2697,Laura Wilcox,M,MBBS,Radiologist,Dar Al Shifa Hospital
2698,Colleen Neal,F,MS,Anesthologist,St Thomas Hospital London
2699,Cassandra Thomas,M,MS,Psychiatrist,Bahrain Defence Force Hospital
2700,Mike Hanson,M,MD,Anatomy,Mayo Clinic
2701,Matthew Matthews,F,D.M.,Dermatologist,St Thomas Hospital London
2702,Tracy Escobar,M,Board Certified,Radiologist,Emirates Hospital
2703,Patricia Sanders,M,Board Certified,Physiotherapist,Dar Al Shifa Hospital
2704,Deanna Brown,M,MBBS,Surgeon,Mayo Clinic
2705,Katrina Harris,M,BPT,Psychiatrist,Dar Al Shifa Hospital
2706,Robert Calhoun,M,BPT,Anatomy,Emirates Hospital
2707,Sean Allen,M,MBBS,Psychiatrist,American Mission Hospital
2708,Monica Blevins,M,D.M.,Physiotherapist,Dar Al Shifa Hospital
2709,Eric Smith,F,MBBS,Opthalmologist,King Hamad University Hospital
2710,Martin Nguyen,F,Board Certified,Nephrologist,Bahrain Defence Force Hospital
2711,Richard Arnold,M,MD,Opthalmologist,Salamaniya Hospital
2712,Rebecca Rangel,M,D.M.,Nephrologist,Bahrain Defence Force Hospital
2713,Donna Lopez,M,D.M.,Physiotherapist,Al-Hilal Hospital
2714,Ernest West,F,D.M.,Pediatrician,Dar Al Shifa Hospital
2715,Joy Mendoza,M,MD,Psychiatrist,Emirates Hospital
2716,Matthew Sanders,F,BPT,Pediatrician,Dar Al Shifa Hospital
2717,Brad Barry,M,BPT,Psychiatrist,King Hamad University Hospital
2718,Marvin Yoder,M,Board Certified,Radiologist,King Hamad University Hospital
2719,Barry Brown,F,MD,Radiologist,American Mission Hospital
2720,Michael Garrison,M,Board Certified,Surgeon,American Mission Hospital
2721,April Quinn,F,Residency,Psychiatrist,Al-Hilal Hospital
2722,Jessica Taylor,F,D.M.,Psychiatrist,Bahrain Defence Force Hospital
2723,Nicholas Russell,M,MBBS,Psychiatrist,American Mission Hospital
2724,Daniel Ortiz,M,MBBS,Anatomy,Emirates Hospital
2725,Matthew Robertson,F,D.M.,Dermatologist,American Mission Hospital
2726,Kaitlyn Blevins,M,Residency,Radiologist,Salamaniya Hospital
2727,Erin Mcguire,M,Residency,Anesthologist,Al-Hilal Hospital
2728,Amanda Gray,M,MBBS,Nephrologist,Mayo Clinic
2729,Jonathan Castillo,M,BPT,Radiologist,King Faisal Specialist Hospital & Research Centre
2730,William Vazquez,M,MBBS,Radiologist,Salamaniya Hospital
2731,Elizabeth Pena,F,MS,Pediatrician,Salamaniya Hospital
2732,Richard Hawkins,M,BPT,Physiotherapist,Dar Al Shifa Hospital
2733,Laurie Gutierrez,M,Board Certified,Pediatrician,Bahrain Defence Force Hospital
2734,Meredith Garner,M,MD,Anatomy,Emirates Hospital
2735,Michelle Maxwell,M,MBBS,Physiotherapist,Bahrain Defence Force Hospital
2736,Bryan Clayton,M,MBBS,Psychiatrist,St Thomas Hospital London
2737,Vincent Cantrell,M,MD,Anesthologist,Emirates Hospital
2738,Peter Miller,M,BPT,Nephrologist,American Mission Hospital
2739,Lauren Gonzalez,M,MS,Radiologist,Al-Hilal Hospital
2740,Brenda Peterson,F,MBBS,Nephrologist,St Thomas Hospital London
2741,Brenda Mcguire,M,Residency,Surgeon,St Thomas Hospital London
2742,Victor Molina,M,MS,Nephrologist,Al-Hilal Hospital
2743,Joshua White,M,Board Certified,Surgeon,King Faisal Specialist Hospital & Research Centre
2744,Melissa Bradford,F,Board Certified,Nephrologist,King Faisal Specialist Hospital & Research Centre
2745,Elizabeth Ross,M,Board Certified,Radiologist,Mayo Clinic
2746,Tara Hernandez,M,MBBS,Nephrologist,Al-Hilal Hospital
2747,Mark Nunez,M,D.M.,Psychiatrist,St Thomas Hospital London
2748,Morgan Gomez,F,Board Certified,Dermatologist,Dar Al Shifa Hospital
2749,Kendra Ayers,F,MS,Anesthologist,Dar Al Shifa Hospital
2750,Laura Arnold,F,D.M.,Anatomy,King Hamad University Hospital
2751,Erin Mullen,M,D.M.,Pediatrician,Al-Hilal Hospital
2752,Cassandra Thompson,M,Residency,Opthalmologist,St Thomas Hospital London
2753,Larry Shaw,M,MS,Surgeon,Mayo Clinic
2754,Joshua Grant,M,Board Certified,Nephrologist,Al-Hilal Hospital
2755,Jennifer Patel,M,D.M.,Surgeon,King Faisal Specialist Hospital & Research Centre
2756,Michael Hampton,M,MS,Nephrologist,Emirates Hospital
2757,Jennifer Wilson,F,BPT,Physiotherapist,King Faisal Specialist Hospital & Research Centre
2758,Alexandra Goodman,M,Residency,Psychiatrist,Emirates Hospital
2759,Regina Caldwell,M,D.M.,Physiotherapist,Al-Hilal Hospital
2760,Francisco Cox,M,MS,Anesthologist,Mayo Clinic
2761,Matthew Stokes,M,MS,Physiotherapist,St Thomas Hospital London
2762,Amy Willis,F,MBBS,Opthalmologist,St Thomas Hospital London
2763,Paul Whitney,M,MBBS,Radiologist,American Mission Hospital
2764,Kimberly Turner,M,Residency,Anatomy,American Mission Hospital
2765,Daniel Carter,M,MS,Nephrologist,King Faisal Specialist Hospital & Research Centre
2766,Mary Garcia,M,MD,Dermatologist,American Mission Hospital
2767,April Garcia,M,Board Certified,Surgeon,Salamaniya Hospital
2768,Julie Huffman,M,MS,Psychiatrist,King Hamad University Hospital
2769,Erin Johnson,M,Board Certified,Anesthologist,Mayo Clinic
2770,Allen Elliott,M,MBBS,Psychiatrist,Al-Hilal Hospital
2771,Adam Boyd,M,Residency,Pediatrician,Al-Hilal Hospital
2772,Shelly Curtis,M,MS,Nephrologist,St Thomas Hospital London
2773,Paula Newton,M,Residency,Radiologist,King Hamad University Hospital
2774,Tracey Brown,M,BPT,Nephrologist,King Faisal Specialist Hospital & Research Centre
2775,James Sharp,M,MS,Pediatrician,Dar Al Shifa Hospital
2776,Elizabeth Ellis,F,Residency,Physiotherapist,Dar Al Shifa Hospital
2777,Richard Elliott,M,MS,Pediatrician,King Hamad University Hospital
2778,Jake Nelson,M,BPT,Surgeon,Dar Al Shifa Hospital
2779,Alicia Meyer,M,MBBS,Anesthologist,St Thomas Hospital London
2780,Christopher Johnson,M,Residency,Psychiatrist,American Mission Hospital
2781,Jesus Anderson,M,MS,Radiologist,Mayo Clinic
2782,Corey Wong,M,Residency,Surgeon,Emirates Hospital
2783,Angela Erickson,M,Residency,Anatomy,St Thomas Hospital London
2784,Steven Beck,M,Residency,Opthalmologist,American Mission Hospital
2785,Shawn Fowler,F,BPT,Anesthologist,Bahrain Defence Force Hospital
2786,Charles White,F,Board Certified,Opthalmologist,King Hamad University Hospital
2787,Matthew Bailey,M,MD,Dermatologist,King Hamad University Hospital
2788,John Garcia,M,Residency,Pediatrician,King Hamad University Hospital
2789,Sarah Lee,M,MS,Psychiatrist,Salamaniya Hospital
2790,Frederick Copeland,M,Board Certified,Anatomy,King Faisal Specialist Hospital & Research Centre
2791,Meredith Mendoza,M,D.M.,Radiologist,Salamaniya Hospital
2792,Scott Frank,M,MD,Physiotherapist,St Thomas Hospital London
2793,James Barrett,F,BPT,Opthalmologist,Al-Hilal Hospital
2794,Sara Pruitt,M,Residency,Nephrologist,Al-Hilal Hospital
2795,Jordan Park,M,D.M.,Opthalmologist,Al-Hilal Hospital
2796,Cynthia Miller,M,MBBS,Dermatologist,Al-Hilal Hospital
2797,Jodi Burnett,M,BPT,Physiotherapist,Mayo Clinic
2798,Edwin Grimes,F,MD,Radiologist,American Mission Hospital
2799,Ariel Rivera,M,MBBS,Dermatologist,Dar Al Shifa Hospital
2800,Jon Roy,M,MBBS,Surgeon,Dar Al Shifa Hospital
2801,Jasmine Chapman,M,Residency,Anatomy,Mayo Clinic
2802,Larry Day,M,MS,Radiologist,American Mission Hospital
2803,Jorge Clarke,F,MD,Pediatrician,King Hamad University Hospital
2804,Michael Ingram,M,Residency,Anesthologist,Bahrain Defence Force Hospital
2805,Tammy Brown,F,BPT,Nephrologist,King Faisal Specialist Hospital & Research Centre
2806,James Brown,M,MS,Nephrologist,Salamaniya Hospital
2807,Catherine Dawson,F,MS,Psychiatrist,King Hamad University Hospital
2808,Robert Baker,F,D.M.,Physiotherapist,Dar Al Shifa Hospital
2809,Annette Krueger,M,Residency,Surgeon,Salamaniya Hospital
2810,Paul Jefferson,M,D.M.,Physiotherapist,King Faisal Specialist Hospital & Research Centre
2811,Jake Hayes,M,BPT,Physiotherapist,Emirates Hospital
2812,David Johnson,M,Board Certified,Psychiatrist,Al-Hilal Hospital
2813,Eric Ortiz,M,D.M.,Radiologist,King Faisal Specialist Hospital & Research Centre
2814,Gina Jones,M,MS,Psychiatrist,Al-Hilal Hospital
2815,Nathaniel Robinson,M,MBBS,Radiologist,Dar Al Shifa Hospital
2816,Steven Watson,M,MBBS,Opthalmologist,American Mission Hospital
2817,David Frye,M,Board Certified,Psychiatrist,Mayo Clinic
2818,Jennifer Smith,F,BPT,Physiotherapist,Mayo Clinic
2819,Joshua Hunter,F,Residency,Opthalmologist,Bahrain Defence Force Hospital
2820,Leonard Carter,M,MBBS,Pediatrician,Salamaniya Hospital
2821,Mark Rasmussen,M,BPT,Physiotherapist,American Mission Hospital
2822,Denise Ramirez,M,MD,Surgeon,Emirates Hospital
2823,Lacey Jones,M,BPT,Radiologist,Dar Al Shifa Hospital
2824,Sharon Jones,F,Residency,Surgeon,Al-Hilal Hospital
2825,James Roth,M,D.M.,Surgeon,Bahrain Defence Force Hospital
2826,Cynthia Curry,F,BPT,Pediatrician,American Mission Hospital
2827,Samuel Carter,M,D.M.,Pediatrician,King Faisal Specialist Hospital & Research Centre
2828,Monique Kramer,M,D.M.,Nephrologist,Emirates Hospital
2829,Mary Webb,M,MBBS,Opthalmologist,Bahrain Defence Force Hospital
2830,Nina Foster,M,Board Certified,Anatomy,Mayo Clinic
2831,Rachael James,M,BPT,Dermatologist,Bahrain Defence Force Hospital
2832,Justin Bird,M,D.M.,Nephrologist,Mayo Clinic
2833,John Rivera,M,Board Certified,Opthalmologist,Bahrain Defence Force Hospital
2834,Matthew Carter,M,MD,Opthalmologist,King Faisal Specialist Hospital & Research Centre
2835,Lisa Henson,M,Residency,Nephrologist,American Mission Hospital
2836,Mr. Allen Young,M,MS,Nephrologist,Salamaniya Hospital
2837,Lori Moore,M,MD,Radiologist,Salamaniya Hospital
2838,Carolyn Hanson,F,MBBS,Radiologist,St Thomas Hospital London
2839,Karen Baker,M,Board Certified,Surgeon,St Thomas Hospital London
2840,Jenny Bailey,M,BPT,Surgeon,King Faisal Specialist Hospital & Research Centre
2841,Justin Carter,F,Residency,Opthalmologist,King Faisal Specialist Hospital & Research Centre
2842,Dr. Spencer Forbes,M,D.M.,Opthalmologist,King Faisal Specialist Hospital & Research Centre
2843,Daniel Taylor,M,MBBS,Dermatologist,Al-Hilal Hospital
2844,Hayley Trujillo,M,Residency,Opthalmologist,American Mission Hospital
2845,Lori Williams,M,Board Certified,Nephrologist,King Faisal Specialist Hospital & Research Centre
2846,Ms. Jennifer Collins MD,M,BPT,Opthalmologist,St Thomas Hospital London
2847,Jesse Bates,M,MS,Surgeon,American Mission Hospital
2848,David Franco,M,MD,Psychiatrist,King Faisal Specialist Hospital & Research Centre
2849,Jonathan Santos,M,BPT,Opthalmologist,Bahrain Defence Force Hospital
2850,Anthony Cooper,F,BPT,Opthalmologist,St Thomas Hospital London
2851,Charles Chavez,M,Board Certified,Pediatrician,King Faisal Specialist Hospital & Research Centre
2852,Jeremy Fowler,M,D.M.,Opthalmologist,Mayo Clinic
2853,Benjamin Johnson,M,MBBS,Radiologist,Al-Hilal Hospital
2854,Jeremy Allen,M,Residency,Anatomy,King Hamad University Hospital
2855,Angela Mitchell,M,MD,Dermatologist,Al-Hilal Hospital
2856,Michael Dominguez,M,BPT,Psychiatrist,St Thomas Hospital London
2857,Jason Cain,M,MD,Radiologist,King Hamad University Hospital
2858,Andrew Nelson,F,MD,Physiotherapist,Al-Hilal Hospital
2859,Brenda Webb,F,BPT,Surgeon,Salamaniya Hospital
2860,Michelle Gray,M,MBBS,Dermatologist,Mayo Clinic
2861,Jose Day,M,Board Certified,Surgeon,Dar Al Shifa Hospital
2862,Jeffrey Thomas,F,MBBS,Pediatrician,Emirates Hospital
2863,Jesus Washington,M,Residency,Surgeon,Emirates Hospital
2864,Sean Wood,F,D.M.,Surgeon,St Thomas Hospital London
2865,Michael Brown,F,Residency,Anatomy,King Faisal Specialist Hospital & Research Centre
2866,Joy Collier,M,Residency,Anatomy,St Thomas Hospital London
2867,Shawn Edwards,M,MD,Physiotherapist,American Mission Hospital
2868,Martha Evans,F,Board Certified,Anesthologist,Bahrain Defence Force Hospital
2869,Virginia Chapman,M,Board Certified,Pediatrician,Salamaniya Hospital
2870,Damon Morales,F,D.M.,Anatomy,St Thomas Hospital London
2871,Scott Webster,M,MS,Psychiatrist,American Mission Hospital
2872,Kathleen Johnson,M,Residency,Surgeon,King Faisal Specialist Hospital & Research Centre
2873,Timothy Harris,M,MBBS,Physiotherapist,Bahrain Defence Force Hospital
2874,Cheyenne Carroll,M,Residency,Radiologist,Al-Hilal Hospital
2875,Jessica Smith,F,MS,Anatomy,King Hamad University Hospital
2876,Jose Nelson,M,MS,Pediatrician,Mayo Clinic
2877,Barbara Turner,M,D.M.,Anesthologist,Dar Al Shifa Hospital
2878,Emily Stewart,M,Board Certified,Surgeon,Al-Hilal Hospital
2879,Joseph Flynn,M,D.M.,Surgeon,King Hamad University Hospital
2880,Michael Norris,M,Board Certified,Nephrologist,King Faisal Specialist Hospital & Research Centre
2881,Laura Scott,M,MS,Psychiatrist,King Hamad University Hospital
2882,Edward Johnson,F,D.M.,Anesthologist,Dar Al Shifa Hospital
2883,Lauren Webb,M,MBBS,Anesthologist,Salamaniya Hospital
2884,Kayla Norman,M,Residency,Dermatologist,King Faisal Specialist Hospital & Research Centre
2885,Timothy Werner,M,Board Certified,Physiotherapist,King Faisal Specialist Hospital & Research Centre
2886,Jared Lawson,M,Residency,Nephrologist,Bahrain Defence Force Hospital
2887,Adam Patton,F,D.M.,Anatomy,St Thomas Hospital London
2888,Natalie Mccarthy PhD,M,BPT,Dermatologist,Al-Hilal Hospital
2889,Adam Grimes,M,Residency,Opthalmologist,King Faisal Specialist Hospital & Research Centre
2890,Jacqueline Lopez,M,MBBS,Surgeon,King Hamad University Hospital
2891,Jared Page,M,MS,Physiotherapist,King Faisal Specialist Hospital & Research Centre
2892,Joshua Gray,M,MBBS,Surgeon,St Thomas Hospital London
2893,Charles Bradley,M,Board Certified,Surgeon,American Mission Hospital
2894,Fernando Williams,M,Residency,Anatomy,Dar Al Shifa Hospital
2895,Gregory Williams,M,MD,Pediatrician,King Faisal Specialist Hospital & Research Centre
2896,Jesse Cook,M,D.M.,Physiotherapist,Salamaniya Hospital
2897,Angel Rhodes,M,MS,Radiologist,Salamaniya Hospital
2898,Kristina Ramos,M,Residency,Pediatrician,St Thomas Hospital London
2899,Katrina Burnett,M,Board Certified,Dermatologist,Salamaniya Hospital
2900,Henry Terry,M,BPT,Nephrologist,Salamaniya Hospital
2901,Jeffrey Roach,M,MBBS,Psychiatrist,Emirates Hospital
2902,Desiree Nelson,M,Board Certified,Dermatologist,King Faisal Specialist Hospital & Research Centre
2903,Lance Perez,M,MBBS,Psychiatrist,Salamaniya Hospital
2904,Rachel Cabrera,F,Residency,Pediatrician,Bahrain Defence Force Hospital
2905,James Holloway,F,MD,Surgeon,Mayo Clinic
2906,Benjamin Ewing,M,D.M.,Surgeon,King Hamad University Hospital
2907,Anthony Potts,F,Board Certified,Physiotherapist,St Thomas Hospital London
